,to_rent,price,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,area_of_the_terrace,garden,area_of_the_garden,swimming_pool,state_of_the_building,zipcode,type,region,region_be,price_perm2
258,True,790.0,2.0,70.0,True,False,False,False,0.0,False,0.0,False,excellentétat,5000,Appartement,Namur,Region Walloonie,11.285714285714286
259,True,775.0,2.0,80.0,True,False,False,False,0.0,False,0.0,False,excellentétat,5100,Appartement,Namur,Region Walloonie,9.6875
260,True,890.0,3.0,110.0,True,False,False,False,0.0,True,170.0,False,excellentétat,5300,Maison,Namur,Region Walloonie,8.090909090909092
261,True,800.0,2.0,112.0,True,False,False,True,65.0,False,0.0,False,bon,5101,Appartement,Namur,Region Walloonie,7.142857142857143
262,True,1800.0,2.0,160.0,True,False,False,True,15.0,False,0.0,False,excellentétat,1160,Appartement,Brussels,Brussels,11.25
263,True,750.0,2.0,116.0,True,False,False,False,0.0,False,0.0,False,bon,7911,Appartement,Walloon Region,Region Walloonie,6.465517241379311
264,True,650.0,2.0,135.0,True,False,False,False,0.0,False,0.0,False,bon,3300,Appartement,Flemish Region,Region Flanders,4.814814814814815
265,True,1040.0,2.0,109.0,True,False,False,True,24.0,True,0.0,False,excellentétat,9800,Appartement,East Flanders,Region Flanders,9.541284403669724
266,True,2000.0,2.0,120.0,True,True,False,False,0.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels,16.666666666666668
267,True,1185.0,2.0,95.0,True,False,False,True,27.0,False,0.0,False,excellentétat,2540,Appartement,Antwerp,Region Flanders,12.473684210526317
268,True,1480.0,2.0,170.0,True,False,False,True,24.0,False,0.0,False,excellentétat,1040,Appartement,Brussels,Brussels,8.705882352941176
269,True,1250.0,1.0,65.0,True,True,False,False,0.0,False,0.0,False,excellentétat,6800,Loft,Luxembourg,Region Walloonie,19.23076923076923
270,True,875.0,2.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,bon,3270,Appartement,Flemish Region,Region Flanders,5.451529470778793
271,True,820.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,8000,Appartement,Walloon Region,Region Walloonie,5.108861904044126
272,True,490.0,1.0,50.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,4820,Appartement,Liège,Region Walloonie,9.8
273,True,780.0,2.0,77.0,True,False,False,True,5.0,False,0.0,False,bon,5030,Appartement,Namur,Region Walloonie,10.12987012987013
274,True,6000.0,5.0,160.50541498310923,True,False,True,False,0.0,True,50.0,False,excellentétat,2930,Villa,Antwerp,Region Flanders,37.38191637105458
275,True,490.0,1.0,50.0,True,False,False,False,0.0,False,0.0,False,excellentétat,6856,Duplex,Luxembourg,Region Walloonie,9.8
276,True,650.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,6041,Appartement,Hainaut,Region Walloonie,4.049707606864246
277,True,780.0,2.0,79.0,True,False,False,True,10.0,False,0.0,False,excellentétat,3970,Appartement,Limburg,Region Flanders,9.873417721518988
278,True,690.0,2.0,105.0,True,False,False,False,0.0,False,0.0,False,bon,7700,Maison,Walloon Region,Region Walloonie,6.571428571428571
279,True,980.0,2.0,80.0,True,False,False,True,20.0,False,0.0,False,excellentétat,1600,Appartementdeservice,Flemish Brabant,Region Flanders,12.25
280,True,400.0,1.0,46.0,True,False,False,True,10.0,True,0.0,False,excellentétat,5030,Appartementdeservice,Namur,Region Walloonie,8.695652173913043
281,True,1950.0,3.0,130.0,True,False,False,True,34.0,True,300.0,False,bon,1200,Rez-de-chaussée,Brussels,Brussels,15.0
282,True,350.0,1.0,160.50541498310923,False,False,False,False,0.0,False,0.0,False,bon,7800,Appartement,Walloon Region,Region Walloonie,2.1806117883115173
283,True,360.0,2.0,160.50541498310923,True,True,False,True,10.0,False,0.0,False,excellentétat,5590,Logementétudiant,Namur,Region Walloonie,2.2429149822632746
284,True,1150.0,2.0,82.0,True,False,False,True,4.0,True,82.0,False,excellentétat,1340,Appartement,Walloon Brabant,Region Walloonie,14.024390243902438
285,True,845.0,3.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,excellentétat,8020,Appartement,Walloon Region,Region Walloonie,5.26461988892352
286,True,510.0,1.0,45.0,True,False,False,False,0.0,False,0.0,False,bon,5000,Appartement,Namur,Region Walloonie,11.333333333333334
287,True,795.0,2.0,90.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,5100,Appartement,Namur,Region Walloonie,8.833333333333334
288,True,850.0,2.0,105.0,True,False,True,True,50.0,False,0.0,False,bon,1457,Appartement,Walloon Brabant,Region Walloonie,8.095238095238095
289,True,1150.0,3.0,97.0,True,False,False,True,3.0,False,0.0,False,fraîchementrénové,1082,Appartement,Brussels,Brussels,11.855670103092784
290,True,800.0,1.0,25.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1210,Appartement,Brussels,Brussels,32.0
291,True,400.0,1.0,50.0,False,False,False,False,0.0,False,0.0,False,bon,4020,Appartement,Liège,Region Walloonie,8.0
292,True,1290.0,2.0,70.0,True,True,False,False,0.0,False,0.0,False,bon,1150,Appartement,Brussels,Brussels,18.428571428571427
293,True,765.0,2.0,90.0,True,False,False,True,6.0,False,0.0,False,excellentétat,5020,Duplex,Namur,Region Walloonie,8.5
296,True,850.0,2.0,90.0,True,False,False,False,0.0,True,100.0,False,fraîchementrénové,4130,Appartement,Liège,Region Walloonie,9.444444444444445
297,True,1100.0,2.0,95.0,True,False,False,True,45.0,False,0.0,False,bon,5170,Penthouse,Namur,Region Walloonie,11.578947368421051
298,True,650.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,5500,Appartement,Namur,Region Walloonie,4.049707606864246
299,True,750.0,2.0,94.0,True,False,False,True,28.0,False,0.0,False,excellentétat,8940,Appartement,Walloon Region,Region Walloonie,7.978723404255319
300,True,700.0,2.0,60.0,True,False,False,True,10.0,False,0.0,False,bon,2400,Appartement,Antwerp,Region Flanders,11.666666666666666
301,True,530.0,1.0,160.50541498310923,True,False,False,False,0.0,True,1000.0,False,fraîchementrénové,6800,Appartement,Luxembourg,Region Walloonie,3.3020692794431543
302,True,1100.0,3.0,160.0,True,False,False,True,23.0,True,200.0,False,bon,7033,Maison,Walloon Region,Region Walloonie,6.875
303,True,690.0,2.0,76.0,True,False,False,True,11.0,True,1200.0,False,bon,4802,Appartement,Liège,Region Walloonie,9.078947368421051
304,True,580.0,1.0,55.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,5000,Appartement,Namur,Region Walloonie,10.545454545454543
305,True,550.0,1.0,55.0,True,False,False,False,0.0,False,0.0,False,bon,5100,Appartement,Namur,Region Walloonie,10.0
306,True,750.0,2.0,87.0,True,False,False,True,18.0,False,0.0,False,excellentétat,9200,Appartement,East Flanders,Region Flanders,8.620689655172415
307,True,775.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,9900,Maison,East Flanders,Region Flanders,4.828497531261217
308,True,1450.0,4.0,140.0,True,False,True,False,0.0,True,500.0,False,bon,4000,Maison,Liège,Region Walloonie,10.357142857142858
309,True,1300.0,2.0,120.0,True,False,False,True,20.0,False,0.0,True,excellentétat,2900,Appartement,Antwerp,Region Flanders,10.833333333333334
310,True,1750.0,2.0,120.0,True,True,False,True,20.0,False,0.0,False,bon,2000,Appartement,Antwerp,Region Flanders,14.583333333333334
311,True,2650.0,2.0,143.0,True,False,False,True,6.0,True,20.0,False,fraîchementrénové,1000,Maison,Brussels,Brussels,18.53146853146853
312,True,550.0,2.0,55.0,True,False,False,False,0.0,False,0.0,False,bon,9600,Appartement,East Flanders,Region Flanders,10.0
313,True,400.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,6000,Duplex,Hainaut,Region Walloonie,2.492127758070305
314,True,590.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,6000,Appartement,Hainaut,Region Walloonie,3.675888443153701
315,True,1650.0,3.0,168.0,True,False,False,True,10.0,False,0.0,False,bon,1000,Appartement,Brussels,Brussels,9.821428571428571
316,True,1095.0,1.0,67.0,True,False,False,True,17.0,False,0.0,False,excellentétat,1970,Appartementdeservice,Flemish Brabant,Region Flanders,16.34328358208955
317,True,670.0,2.0,92.0,True,False,False,False,0.0,False,0.0,False,excellentétat,3800,Appartement,Limburg,Region Flanders,7.282608695652174
318,True,825.0,2.0,125.0,True,False,False,True,17.0,False,0.0,False,excellentétat,6000,Appartement,Hainaut,Region Walloonie,6.6
319,True,995.0,2.0,104.0,True,False,False,True,17.0,False,0.0,False,excellentétat,9070,Appartement,East Flanders,Region Flanders,9.567307692307692
320,True,1100.0,2.0,90.0,True,False,False,False,0.0,True,80.0,False,fraîchementrénové,3090,Rez-de-chaussée,Flemish Region,Region Flanders,12.22222222222222
321,True,525.0,1.0,80.0,False,False,False,False,0.0,False,0.0,False,bon,6980,Appartement,Luxembourg,Region Walloonie,6.5625
322,True,490.0,1.0,60.0,True,False,False,False,0.0,False,0.0,False,excellentétat,7600,Appartement,Walloon Region,Region Walloonie,8.166666666666666
323,True,3950.0,5.0,160.50541498310923,True,False,False,True,25.0,True,500.0,False,excellentétat,1050,Rez-de-chaussée,Brussels,Brussels,24.609761610944265
324,True,1450.0,2.0,109.0,True,False,False,True,5.0,False,0.0,False,fraîchementrénové,1200,Appartement,Brussels,Brussels,13.30275229357798
